interview_id,narrator_id,n_segments,authority_stance_mean,authority_stance_std,belonging_stance_mean,belonging_stance_std,authority_stance_min,authority_stance_max,belonging_stance_min,belonging_stance_max,composure_score_mean,composure_score_max,how_multimodal_score_mean,how_multimodal_score_max,n_discomposed_text,share_discomposed_text,share_composed_text,how_text_any_discomposed,n_discomposed,share_discomposed,share_composed,how_any_discomposed,region_label,region_6,outcome_3class
ddr-densho-1000-99,100,12,0.4333,0.1094,0.2125,0.1281,0.2,0.55,0.05,0.5,0.2167,0.35,0.3552,0.4007,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1001-1,16,20,0.48,0.0801,0.3025,0.1391,0.3,0.55,0.15,0.5,0.4285,0.72,0.444,0.72,3,0.15,0.85,1,3,0.15,0.85,1,rupture,injury,Injury
ddr-densho-1001-10,250,15,0.5,0.1035,0.4167,0.1332,0.2,0.65,0.15,0.6,0.5787,0.8,0.7154,0.8138,8,0.5333,0.4667,1,15,1.0,0.0,1,rupture,adaptive_rupture,Rupture
ddr-densho-1001-11,251,11,0.4882,0.0674,0.2982,0.1031,0.4,0.62,0.15,0.45,0.2973,0.35,0.6636,0.8542,0,0.0,1.0,0,10,0.9091,0.0909,1,rupture,injury,Injury
ddr-densho-1001-14,254,16,0.35,0.0,0.2,0.0,0.35,0.35,0.2,0.2,0.45,0.45,0.45,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1001-16,256,19,0.5289,0.1305,0.4421,0.117,0.2,0.8,0.2,0.65,0.5632,0.8,0.5692,0.8,12,0.6316,0.3684,1,12,0.6316,0.3684,1,rupture,default_rupture,Rupture
ddr-densho-1001-17,257,10,0.485,0.1454,0.28,0.1398,0.15,0.7,0.1,0.55,0.205,0.35,0.8478,0.9119,0,0.0,1.0,0,10,1.0,0.0,1,rupture,injury,Injury
ddr-densho-1001-18,258,8,0.4625,0.1094,0.2875,0.1126,0.2,0.55,0.15,0.45,0.3688,0.55,0.4203,0.55,1,0.125,0.875,1,1,0.125,0.875,1,rupture,injury,Injury
ddr-densho-1001-19,259,13,0.5,0.1258,0.4346,0.0826,0.2,0.8,0.25,0.55,0.3785,0.72,0.4087,0.72,1,0.0769,0.9231,1,2,0.1538,0.8462,1,rupture,default_rupture,Rupture
ddr-densho-1001-2,244,16,0.5188,0.0574,0.4375,0.1176,0.45,0.7,0.2,0.6,0.4125,0.7,0.525,0.7028,5,0.3125,0.6875,1,8,0.5,0.5,1,rupture,default_rupture,Rupture
ddr-densho-1001-21,260,9,0.5611,0.114,0.4444,0.0635,0.45,0.8,0.35,0.5,0.3778,0.55,0.3808,0.55,1,0.1111,0.8889,1,1,0.1111,0.8889,1,rupture,distrust,Distrust
ddr-densho-1001-22,265,7,0.4857,0.0802,0.3214,0.1185,0.35,0.6,0.15,0.5,0.3643,0.45,0.3643,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1001-23,266,12,0.5167,0.0444,0.4125,0.1281,0.5,0.65,0.15,0.5,0.5708,0.8,0.5991,0.8,7,0.5833,0.4167,1,9,0.75,0.25,1,rupture,adaptive_rupture,Rupture
ddr-densho-1001-24,267,10,0.52,0.035,0.455,0.0599,0.5,0.6,0.35,0.5,0.43,0.7,0.4698,0.7,3,0.3,0.7,1,3,0.3,0.7,1,rupture,default_rupture,Rupture
ddr-densho-1001-25,42,25,0.5516,0.1026,0.3824,0.1255,0.45,0.8,0.2,0.7,0.3044,0.6,0.4593,0.6,2,0.08,0.92,1,9,0.36,0.64,1,rupture,politicizing_rupture,Distrust
ddr-densho-1001-26,268,8,0.5125,0.0791,0.3375,0.1246,0.4,0.6,0.15,0.5,0.4125,0.55,0.4133,0.55,2,0.25,0.75,1,2,0.25,0.75,1,rupture,adaptive_rupture,Rupture
ddr-densho-1001-27,269,12,0.4542,0.0865,0.3208,0.1252,0.2,0.5,0.1,0.5,0.3083,0.45,0.5033,0.5531,0,0.0,1.0,0,8,0.6667,0.3333,1,rupture,injury,Injury
ddr-densho-1001-3,72,23,0.45,0.1158,0.337,0.1408,0.2,0.7,0.1,0.5,0.2413,0.45,0.8026,0.8937,0,0.0,1.0,0,23,1.0,0.0,1,rupture,injury,Injury
ddr-densho-1001-33,284,9,0.5111,0.0961,0.4,0.1458,0.35,0.65,0.2,0.65,0.4444,0.6,0.4486,0.6,4,0.4444,0.5556,1,4,0.4444,0.5556,1,rupture,adaptive_rupture,Rupture
ddr-densho-1001-34,285,8,0.4875,0.0443,0.4188,0.1033,0.4,0.55,0.2,0.5,0.3375,0.6,0.672,0.7188,1,0.125,0.875,1,8,1.0,0.0,1,rupture,injury,Injury
ddr-densho-1001-36,286,10,0.465,0.1107,0.275,0.1439,0.3,0.6,0.1,0.5,0.375,0.45,0.4786,0.58,0,0.0,1.0,0,3,0.3,0.7,1,rupture,injury,Injury
ddr-densho-1001-37,317,13,0.4862,0.1087,0.3023,0.1147,0.3,0.7,0.15,0.5,0.4723,0.8,0.5304,0.8,3,0.2308,0.7692,1,6,0.4615,0.5385,1,rupture,injury,Injury
ddr-densho-1001-38,318,8,0.5062,0.032,0.4062,0.1237,0.45,0.55,0.15,0.5,0.525,0.85,0.525,0.85,3,0.375,0.625,1,3,0.375,0.625,1,rupture,adaptive_rupture,Rupture
ddr-densho-1001-4,245,17,0.4394,0.1478,0.3194,0.1536,0.05,0.62,0.1,0.5,0.3547,0.65,0.3603,0.65,1,0.0588,0.9412,1,1,0.0588,0.9412,1,rupture,injury,Injury
ddr-densho-1001-40,151,17,0.5676,0.1169,0.2671,0.137,0.5,0.88,0.1,0.5,0.4771,0.7,0.4897,0.7,6,0.3529,0.6471,1,7,0.4118,0.5882,1,rupture,politicizing_rupture,Distrust
ddr-densho-1001-5,246,13,0.4308,0.1494,0.3038,0.1266,0.2,0.6,0.1,0.45,0.3154,0.45,0.4139,0.5061,0,0.0,1.0,0,1,0.0769,0.9231,1,rupture,injury,Injury
ddr-densho-1001-6,247,16,0.4688,0.1014,0.3,0.1426,0.2,0.6,0.15,0.6,0.3094,0.45,0.4124,0.4775,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1001-8,248,12,0.4833,0.0615,0.2708,0.1215,0.4,0.65,0.1,0.45,0.2833,0.45,0.3147,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1001-9,249,19,0.4711,0.1284,0.3579,0.1326,0.2,0.8,0.1,0.55,0.3342,0.45,0.348,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1002-1,58,16,0.5625,0.1348,0.4062,0.1642,0.3,0.8,0.1,0.7,0.2406,0.35,0.2651,0.35,0,0.0,1.0,0,0,0.0,1.0,0,rupture,politicizing_rupture,Distrust
ddr-densho-1002-10,143,17,0.4835,0.1571,0.3812,0.1359,0.2,0.7,0.15,0.5,0.3159,0.45,0.3302,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1002-2,82,16,0.6687,0.2065,0.4344,0.1981,0.3,0.95,0.15,0.8,0.3,0.45,0.7421,0.9316,0,0.0,1.0,0,16,1.0,0.0,1,rupture,distrust,Distrust
ddr-densho-1002-4,139,18,0.4956,0.1288,0.4322,0.1713,0.3,0.82,0.2,0.7,0.3294,0.45,0.4015,0.5475,0,0.0,1.0,0,2,0.1111,0.8889,1,rupture,injury_disrupted,Injury
ddr-densho-1002-5,140,16,0.5813,0.1078,0.4094,0.1036,0.5,0.85,0.2,0.55,0.225,0.4,0.3498,0.4607,0,0.0,1.0,0,0,0.0,1.0,0,rupture,politicizing_rupture,Distrust
ddr-densho-1002-6,125,11,0.4527,0.2467,0.1655,0.0688,0.2,0.85,0.1,0.3,0.2845,0.38,0.2868,0.38,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1002-7,141,25,0.6952,0.1716,0.4608,0.1129,0.45,0.95,0.2,0.7,0.3848,0.65,0.4102,0.65,3,0.12,0.88,1,3,0.12,0.88,1,rupture,distrust,Distrust
ddr-densho-1002-8,18,18,0.5722,0.2135,0.325,0.1348,0.2,0.88,0.1,0.5,0.2039,0.35,0.4244,0.5221,0,0.0,1.0,0,1,0.0556,0.9444,1,rupture,politicizing_rupture,Distrust
ddr-densho-1002-9,142,20,0.5835,0.267,0.241,0.125,0.15,0.92,0.1,0.5,0.2615,0.45,0.2934,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,politicizing_rupture,Distrust
ddr-densho-1003-1,616,25,0.494,0.0441,0.416,0.1134,0.35,0.6,0.15,0.55,0.302,0.7,0.5147,0.7,3,0.12,0.88,1,13,0.52,0.48,1,rupture,injury,Injury
ddr-densho-1003-10,652,25,0.5276,0.0956,0.4464,0.1109,0.3,0.82,0.18,0.7,0.2776,0.55,0.7001,0.8133,2,0.08,0.92,1,25,1.0,0.0,1,rupture,default_rupture,Rupture
ddr-densho-1003-11,657,25,0.522,0.0647,0.456,0.0993,0.45,0.8,0.2,0.55,0.364,0.55,0.4902,0.5918,2,0.08,0.92,1,12,0.48,0.52,1,rupture,default_rupture,Rupture
ddr-densho-1003-12,658,25,0.514,0.0339,0.472,0.0843,0.5,0.6,0.2,0.5,0.43,0.9,0.5043,0.9,8,0.32,0.68,1,12,0.48,0.52,1,rupture,default_rupture,Rupture
ddr-densho-1003-13,660,25,0.53,0.0629,0.446,0.1154,0.35,0.7,0.15,0.65,0.26,0.45,0.6704,0.7981,0,0.0,1.0,0,24,0.96,0.04,1,rupture,default_rupture,Rupture
ddr-densho-1003-14,662,16,0.5031,0.0221,0.4562,0.0946,0.45,0.55,0.15,0.5,0.3625,0.6,0.4696,0.6,3,0.1875,0.8125,1,3,0.1875,0.8125,1,rupture,default_rupture,Rupture
ddr-densho-1003-15,663,21,0.5,0.0524,0.4714,0.0514,0.4,0.7,0.35,0.5,0.4905,0.8,0.6572,0.9163,10,0.4762,0.5238,1,17,0.8095,0.1905,1,rupture,default_rupture,Rupture
ddr-densho-1003-2,621,22,0.5182,0.0749,0.4409,0.1151,0.35,0.7,0.1,0.6,0.2205,0.35,0.4085,0.4841,0,0.0,1.0,0,0,0.0,1.0,0,rupture,default_rupture,Rupture
ddr-densho-1003-3,623,25,0.5092,0.0222,0.5088,0.066,0.5,0.58,0.35,0.7,0.4592,0.7,0.4898,0.7,7,0.28,0.72,1,11,0.44,0.56,1,rupture,default_rupture,Rupture
ddr-densho-1003-4,626,25,0.526,0.0752,0.49,0.101,0.45,0.8,0.3,0.8,0.306,0.45,0.74,0.9273,0,0.0,1.0,0,25,1.0,0.0,1,rupture,default_rupture,Rupture
ddr-densho-1003-5,627,25,0.492,0.0472,0.45,0.0901,0.35,0.6,0.2,0.5,0.356,0.55,0.4109,0.6148,4,0.16,0.84,1,5,0.2,0.8,1,rupture,injury_disrupted,Injury
ddr-densho-1003-6,628,15,0.5,0.0327,0.4667,0.0556,0.4,0.55,0.3,0.5,0.39,0.7,0.3982,0.7,3,0.2,0.8,1,3,0.2,0.8,1,rupture,default_rupture,Rupture
ddr-densho-1003-7,631,18,0.5039,0.0396,0.4261,0.0689,0.45,0.62,0.3,0.55,0.2956,0.55,0.3256,0.55,1,0.0556,0.9444,1,1,0.0556,0.9444,1,rupture,adaptive_rupture,Rupture
ddr-densho-1003-8,633,25,0.5168,0.1023,0.3732,0.1213,0.35,0.8,0.15,0.5,0.2968,0.55,0.4021,0.55,2,0.08,0.92,1,3,0.12,0.88,1,rupture,adaptive_rupture,Rupture
ddr-densho-1003-9,641,25,0.504,0.0519,0.458,0.0624,0.35,0.6,0.3,0.55,0.292,0.45,0.5896,0.6996,0,0.0,1.0,0,24,0.96,0.04,1,rupture,default_rupture,Rupture
ddr-densho-1004-13,471,7,0.2714,0.0488,0.15,0.0,0.2,0.3,0.15,0.15,0.25,0.3,0.2503,0.3,0,0.0,1.0,0,0,0.0,1.0,0,injury,injury,Injury
ddr-densho-1004-14,471,8,0.3438,0.0177,0.1812,0.0259,0.3,0.35,0.15,0.2,0.2,0.2,0.2414,0.3359,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1004-16,473,9,0.4333,0.1173,0.1833,0.0935,0.25,0.55,0.05,0.35,0.2944,0.45,0.5121,0.5897,0,0.0,1.0,0,4,0.4444,0.5556,1,rupture,injury,Injury
ddr-densho-1004-17,474,7,0.4929,0.0345,0.3143,0.1547,0.45,0.55,0.1,0.5,0.2643,0.4,0.3036,0.4048,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1004-2,462,6,0.5333,0.1252,0.1583,0.0861,0.35,0.7,0.05,0.3,0.2583,0.45,0.3719,0.6182,0,0.0,1.0,0,1,0.1667,0.8333,1,rupture,adaptive_rupture,Rupture
ddr-densho-1004-4,464,8,0.4938,0.032,0.3625,0.1529,0.45,0.55,0.15,0.5,0.175,0.25,0.4707,0.5089,0,0.0,1.0,0,2,0.25,0.75,1,rupture,injury,Injury
ddr-densho-1004-5,465,8,0.4813,0.0753,0.1125,0.0641,0.3,0.55,0.05,0.2,0.1375,0.2,0.785,0.8491,0,0.0,1.0,0,8,1.0,0.0,1,rupture,injury,Injury
ddr-densho-1004-9,151,15,0.5167,0.1622,0.2367,0.1232,0.2,0.8,0.15,0.5,0.56,0.75,0.6046,0.7812,10,0.6667,0.3333,1,13,0.8667,0.1333,1,rupture,adaptive_rupture,Rupture
ddr-densho-1005-1,196,23,0.437,0.1245,0.3957,0.1389,0.2,0.7,0.1,0.55,0.2217,0.35,0.2217,0.35,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1005-3,196,21,0.4548,0.1254,0.3405,0.1505,0.2,0.6,0.05,0.5,0.25,0.45,0.3267,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1005-4,195,17,0.4941,0.0464,0.3206,0.1187,0.45,0.6,0.15,0.5,0.2647,0.45,0.3962,0.4802,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1006-2,198,23,0.487,0.0757,0.4761,0.0705,0.15,0.55,0.2,0.55,0.5248,0.72,0.7169,0.9223,14,0.6087,0.3913,1,23,1.0,0.0,1,rupture,injury_disrupted,Injury
ddr-densho-1007-2,831,10,0.2,0.0,0.1,0.0,0.2,0.2,0.1,0.1,0.335,0.35,0.7123,0.8545,0,0.0,1.0,0,9,0.9,0.1,1,injury,injury,Injury
ddr-densho-1007-7,837,13,0.4462,0.0431,0.2,0.0,0.35,0.55,0.2,0.2,0.2923,0.3,0.5277,0.7437,0,0.0,1.0,0,7,0.5385,0.4615,1,rupture,injury,Injury
ddr-densho-1007-8,485,14,0.3714,0.1014,0.2036,0.0134,0.3,0.7,0.2,0.25,0.4286,0.45,0.5805,0.806,0,0.0,1.0,0,9,0.6429,0.3571,1,rupture,injury,Injury
ddr-densho-1008-2,51,24,0.5292,0.069,0.3604,0.1179,0.5,0.8,0.15,0.5,0.4154,0.8,0.419,0.8,6,0.25,0.75,1,6,0.25,0.75,1,rupture,adaptive_rupture,Rupture
ddr-densho-1008-3,52,24,0.5062,0.034,0.4333,0.111,0.45,0.6,0.15,0.55,0.2729,0.55,0.3967,0.55,1,0.0417,0.9583,1,1,0.0417,0.9583,1,rupture,default_rupture,Rupture
ddr-densho-1009-1,322,22,0.3159,0.0238,0.15,0.0,0.3,0.35,0.15,0.15,0.3,0.35,0.4761,0.8406,0,0.0,1.0,0,7,0.3182,0.6818,1,injury,injury,Injury
ddr-densho-1009-3,826,24,0.3946,0.023,0.1533,0.0117,0.35,0.45,0.15,0.2,0.4388,0.45,0.4748,0.61,0,0.0,1.0,0,6,0.25,0.75,1,rupture,injury,Injury
ddr-densho-1010-1,423,25,0.518,0.0454,0.504,0.038,0.5,0.7,0.45,0.6,0.32,0.6,0.4478,0.6104,1,0.04,0.96,1,8,0.32,0.68,1,rupture,default_rupture,Rupture
ddr-densho-1010-10,459,25,0.532,0.084,0.442,0.0909,0.4,0.8,0.2,0.6,0.51,0.8,0.5339,0.8,12,0.48,0.52,1,12,0.48,0.52,1,rupture,default_rupture,Rupture
ddr-densho-1010-11,460,17,0.5,0.0395,0.4735,0.0589,0.4,0.6,0.3,0.5,0.3853,0.75,0.5192,0.839,2,0.1176,0.8824,1,8,0.4706,0.5294,1,rupture,default_rupture,Rupture
ddr-densho-1010-12,725,13,0.4923,0.0534,0.3808,0.1507,0.35,0.6,0.15,0.5,0.3154,0.45,0.4525,0.6882,0,0.0,1.0,0,1,0.0769,0.9231,1,rupture,injury,Injury
ddr-densho-1010-13,726,11,0.5,0.0224,0.4727,0.0518,0.45,0.55,0.35,0.5,0.4091,0.7,0.6433,0.8042,2,0.1818,0.8182,1,10,0.9091,0.0909,1,rupture,default_rupture,Rupture
ddr-densho-1010-14,727,13,0.4846,0.0899,0.4385,0.0939,0.2,0.6,0.2,0.5,0.3885,0.65,0.4719,0.65,2,0.1538,0.8462,1,4,0.3077,0.6923,1,rupture,injury_disrupted,Injury
ddr-densho-1010-15,728,14,0.4893,0.0446,0.4357,0.0949,0.4,0.6,0.2,0.5,0.2893,0.45,0.6045,0.6551,0,0.0,1.0,0,14,1.0,0.0,1,rupture,injury_disrupted,Injury
ddr-densho-1010-16,729,15,0.4967,0.0442,0.4067,0.1147,0.4,0.6,0.15,0.5,0.3933,0.75,0.5679,0.75,3,0.2,0.8,1,12,0.8,0.2,1,rupture,injury,Injury
ddr-densho-1010-2,424,25,0.518,0.0644,0.448,0.0637,0.4,0.7,0.3,0.55,0.288,0.5,0.2898,0.5,1,0.04,0.96,1,1,0.04,0.96,1,rupture,default_rupture,Rupture
ddr-densho-1010-3,426,25,0.52,0.05,0.504,0.0519,0.5,0.7,0.35,0.65,0.6088,0.8,0.7986,0.9145,18,0.72,0.28,1,25,1.0,0.0,1,rupture,default_rupture,Rupture
ddr-densho-1010-4,427,22,0.5564,0.1113,0.4755,0.0575,0.5,0.82,0.28,0.55,0.3927,0.8,0.4012,0.8,3,0.1364,0.8636,1,3,0.1364,0.8636,1,rupture,distrust,Distrust
ddr-densho-1010-6,430,18,0.5056,0.0236,0.4944,0.0162,0.5,0.6,0.45,0.5,0.5111,0.8,0.5485,0.8,9,0.5,0.5,1,11,0.6111,0.3889,1,rupture,default_rupture,Rupture
ddr-densho-1010-7,456,25,0.518,0.0675,0.46,0.0924,0.4,0.8,0.15,0.5,0.5568,0.8,0.5759,0.8,17,0.68,0.32,1,19,0.76,0.24,1,rupture,default_rupture,Rupture
ddr-densho-1010-8,457,25,0.486,0.0884,0.428,0.12,0.2,0.6,0.15,0.5,0.276,0.55,0.6018,0.7959,1,0.04,0.96,1,19,0.76,0.24,1,rupture,injury,Injury
ddr-densho-1010-9,458,25,0.5308,0.0767,0.4988,0.0508,0.5,0.82,0.35,0.62,0.5312,0.9,0.5397,0.9,15,0.6,0.4,1,15,0.6,0.4,1,rupture,default_rupture,Rupture
ddr-densho-1011-1,642,9,0.5722,0.1277,0.4,0.0707,0.5,0.9,0.3,0.5,0.2222,0.35,0.315,0.35,0,0.0,1.0,0,0,0.0,1.0,0,rupture,politicizing_rupture,Distrust
ddr-densho-1011-10,452,13,0.5154,0.0474,0.3731,0.1013,0.4,0.6,0.15,0.5,0.2615,0.45,0.7836,0.8651,0,0.0,1.0,0,13,1.0,0.0,1,rupture,adaptive_rupture,Rupture
ddr-densho-1011-2,798,7,0.5186,0.0329,0.4243,0.0947,0.5,0.58,0.25,0.5,0.3329,0.55,0.8633,0.9419,1,0.1429,0.8571,1,7,1.0,0.0,1,rupture,adaptive_rupture,Rupture
ddr-densho-1011-4,800,4,0.4875,0.1315,0.4375,0.0629,0.3,0.6,0.35,0.5,0.2875,0.35,0.4927,0.5444,0,0.0,1.0,0,3,0.75,0.25,1,rupture,injury_disrupted,Injury
ddr-densho-1011-5,801,6,0.4867,0.108,0.3967,0.1596,0.3,0.62,0.2,0.58,0.2467,0.35,0.2532,0.35,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1011-6,802,8,0.5563,0.1116,0.4125,0.1302,0.45,0.8,0.2,0.55,0.2625,0.7,0.4993,0.7,1,0.125,0.875,1,3,0.375,0.625,1,rupture,politicizing_rupture,Distrust
ddr-densho-1011-7,803,9,0.5556,0.2228,0.3556,0.1333,0.15,0.8,0.1,0.5,0.2,0.25,0.3791,0.427,0,0.0,1.0,0,0,0.0,1.0,0,rupture,politicizing_rupture,Distrust
ddr-densho-1011-8,804,4,0.425,0.15,0.3875,0.075,0.2,0.5,0.35,0.5,0.2125,0.3,0.607,0.7059,0,0.0,1.0,0,3,0.75,0.25,1,rupture,injury,Injury
ddr-densho-1011-9,805,5,0.44,0.1342,0.36,0.1917,0.2,0.5,0.15,0.5,0.38,0.65,0.436,0.65,1,0.2,0.8,1,2,0.4,0.6,1,rupture,injury,Injury
ddr-densho-1013-1,311,19,0.4921,0.0672,0.3868,0.1383,0.3,0.6,0.15,0.6,0.2921,0.55,0.3188,0.55,1,0.0526,0.9474,1,1,0.0526,0.9474,1,rupture,injury,Injury
ddr-densho-1013-3,313,21,0.4967,0.1324,0.3752,0.1433,0.2,0.78,0.1,0.6,0.1724,0.35,0.5853,0.7522,0,0.0,1.0,0,19,0.9048,0.0952,1,rupture,injury,Injury
ddr-densho-1013-4,314,24,0.4708,0.1042,0.3917,0.1365,0.15,0.7,0.05,0.5,0.3187,0.55,0.3613,0.55,2,0.0833,0.9167,1,2,0.0833,0.9167,1,rupture,injury,Injury
ddr-densho-1013-6,316,24,0.5188,0.0704,0.4,0.1207,0.4,0.7,0.1,0.55,0.2771,0.4,0.4399,0.9918,0,0.0,1.0,0,5,0.2083,0.7917,1,rupture,adaptive_rupture,Rupture
ddr-densho-1013-7,335,25,0.502,0.0306,0.478,0.0737,0.45,0.6,0.3,0.7,0.298,0.55,0.4458,0.8622,1,0.04,0.96,1,6,0.24,0.76,1,rupture,default_rupture,Rupture
ddr-densho-1013-8,336,25,0.5108,0.0966,0.3892,0.1192,0.15,0.7,0.05,0.5,0.2752,0.45,0.4018,0.5234,0,0.0,1.0,0,2,0.08,0.92,1,rupture,adaptive_rupture,Rupture
ddr-densho-1013-9,337,23,0.49,0.048,0.4291,0.0888,0.35,0.6,0.2,0.55,0.2935,0.45,0.347,0.538,0,0.0,1.0,0,2,0.087,0.913,1,rupture,injury,Injury
ddr-densho-1014-1,395,24,0.5187,0.0355,0.3896,0.0872,0.5,0.6,0.2,0.5,0.2292,0.45,0.3209,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
ddr-densho-1014-11,558,17,0.4912,0.0264,0.3735,0.1147,0.45,0.55,0.15,0.5,0.2088,0.35,0.667,0.8596,0,0.0,1.0,0,17,1.0,0.0,1,rupture,injury,Injury
ddr-densho-1014-12,559,15,0.4833,0.0556,0.3967,0.1157,0.3,0.55,0.15,0.5,0.2533,0.45,0.6981,0.8247,0,0.0,1.0,0,15,1.0,0.0,1,rupture,injury,Injury
ddr-densho-1014-13,560,14,0.4679,0.0953,0.3857,0.1322,0.3,0.6,0.15,0.55,0.15,0.25,0.1991,0.3565,0,0.0,1.0,0,0,0.0,1.0,0,rupture,injury,Injury
ddr-densho-1014-15,562,14,0.5036,0.0308,0.3893,0.1163,0.45,0.55,0.2,0.5,0.2786,0.45,0.4712,0.5955,0,0.0,1.0,0,3,0.2143,0.7857,1,rupture,adaptive_rupture,Rupture
ddr-densho-1014-16,563,14,0.5107,0.0813,0.4321,0.103,0.3,0.7,0.15,0.5,0.25,0.45,0.8721,0.9704,0,0.0,1.0,0,14,1.0,0.0,1,rupture,default_rupture,Rupture
ddr-densho-1014-17,564,17,0.4824,0.0683,0.3853,0.1378,0.3,0.6,0.1,0.5,0.2353,0.35,0.4567,0.719,0,0.0,1.0,0,7,0.4118,0.5882,1,rupture,injury,Injury
ddr-densho-1014-18,565,19,0.5,0.0943,0.3947,0.1104,0.2,0.7,0.15,0.5,0.25,0.45,0.6356,0.8858,0,0.0,1.0,0,16,0.8421,0.1579,1,rupture,injury,Injury
ddr-densho-1014-2,396,22,0.4805,0.0809,0.4059,0.1074,0.3,0.72,0.15,0.5,0.3714,0.65,0.3909,0.65,2,0.0909,0.9091,1,2,0.0909,0.9091,1,rupture,injury,Injury
ddr-densho-1014-6,400,25,0.544,0.0858,0.416,0.1007,0.35,0.7,0.15,0.5,0.206,0.35,0.4563,0.7005,0,0.0,1.0,0,7,0.28,0.72,1,rupture,politicizing_rupture,Distrust
ddr-densho-1014-7,401,18,0.5111,0.0323,0.4028,0.0931,0.45,0.6,0.2,0.5,0.3,0.55,0.5549,0.6657,1,0.0556,0.9444,1,16,0.8889,0.1111,1,rupture,adaptive_rupture,Rupture
ddr-densho-1014-8,402,24,0.5229,0.0722,0.375,0.131,0.35,0.7,0.15,0.5,0.2667,0.45,0.352,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,adaptive_rupture,Rupture
ddr-densho-1014-9,403,15,0.54,0.0828,0.39,0.0849,0.45,0.8,0.2,0.5,0.32,0.7,0.4787,0.7,2,0.1333,0.8667,1,4,0.2667,0.7333,1,rupture,adaptive_rupture,Rupture
ddr-densho-1015-1,327,23,0.5152,0.0698,0.4457,0.0706,0.45,0.8,0.3,0.5,0.2935,0.45,0.3189,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,default_rupture,Rupture
ddr-densho-1015-10,358,24,0.4938,0.0681,0.4813,0.0818,0.2,0.55,0.25,0.6,0.3229,0.65,0.5794,0.7374,2,0.0833,0.9167,1,20,0.8333,0.1667,1,rupture,injury_disrupted,Injury
ddr-densho-1015-2,328,25,0.5096,0.0617,0.392,0.141,0.4,0.7,0.15,0.6,0.3964,0.58,0.5696,0.6763,4,0.16,0.84,1,24,0.96,0.04,1,rupture,adaptive_rupture,Rupture
ddr-densho-1015-3,329,24,0.5217,0.054,0.4675,0.0755,0.45,0.72,0.3,0.6,0.2971,0.55,0.5008,0.6139,1,0.0417,0.9583,1,13,0.5417,0.4583,1,rupture,default_rupture,Rupture
ddr-densho-1015-4,330,25,0.53,0.0722,0.446,0.0828,0.5,0.8,0.2,0.5,0.352,0.7,0.4042,0.7,4,0.16,0.84,1,4,0.16,0.84,1,rupture,default_rupture,Rupture
ddr-densho-1015-5,331,23,0.5043,0.0689,0.4761,0.089,0.4,0.8,0.3,0.7,0.337,0.45,0.3472,0.45,0,0.0,1.0,0,0,0.0,1.0,0,rupture,default_rupture,Rupture
ddr-densho-1015-6,333,20,0.51,0.0447,0.495,0.0583,0.4,0.65,0.3,0.6,0.32,0.8,0.3715,0.8,1,0.05,0.95,1,1,0.05,0.95,1,rupture,default_rupture,Rupture
ddr-densho-1015-7,334,25,0.49,0.05,0.422,0.11,0.35,0.6,0.2,0.6,0.232,0.45,0.3895,0.5065,0,0.0,1.0,0,2,0.08,0.92,1,rupture,injury,Injury
ddr-densho-1015-8,356,25,0.49,0.0791,0.392,0.1231,0.2,0.6,0.15,0.5,0.294,0.55,0.3375,0.55,1,0.04,0.96,1,1,0.04,0.96,1,rupture,injury,Injury
ddr-densho-1015-9,357,25,0.518,0.0859,0.4344,0.1239,0.3,0.78,0.1,0.55,0.3096,0.45,0.4504,0.5882,0,0.0,1.0,0,5,0.2,0.8,1,rupture,default_rupture,Rupture
ddr-densho-1016-5,221,13,0.5092,0.2001,0.2638,0.1176,0.3,0.92,0.1,0.5,0.4554,0.7,0.5585,0.7,4,0.3077,0.6923,1,9,0.6923,0.3077,1,rupture,adaptive_rupture,Rupture
